Наименование;Цена;До;Тип тендера;От;Регион;Отрасль
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка муфт отводов для ТЕПЦ;не указано;09.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлы;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка сантехники архив часть;не указано;09.03.2021;Запрос предложений;25.02.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Восстановление полотен пильных дисков с напайкой твердосплавных пластин согласно ТЗ от г;1775000;09.03.2021;Запрос предложений;17.02.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер изготовление ванны из материала покупателя Стоимость материала прокат листовой гк ст кп узк класс руб т без НДС прокат листовой гк ст кп узк класс руб т без НДС прокат листовой гк ст кп узк класс руб т без НДС Цену на ванну предоставить с учетом стоимости материала Заявка ТСЦ;не указано;15.03.2021;Запрос предложений;17.02.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка рельс крановых КР Обязательно к заявке приложить сертификат официального представителя дилера;8527200;09.03.2021;Запрос предложений;16.02.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
Открытое акционерное общество Таганрогский котлостроительный завод Красный котельщик объявляет тендер ЗАКУПКА ТРУБ Х Н Т Х Н Т ГОСТ для АЭС;не указано;11.03.2021;Запрос предложений;04.02.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер ЭСПЦ Комплекс ДСП Газоочистка Установка тали г п т для замены электродвигателей вентиляторов Монорельс электрической тали ТЭ Установка ворот и изменение конструкций двух фундаментов под вентиляторы Монтаж металлоконструкций Анкерные крепления Монтажные работы Электромонтажные работы сметы выписка выписка;2541897;09.03.2021;Запрос предложений;27.01.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер ТПЦ Участок ТПЦ Механическая мастерская Подкрановые балки в пролете А Б оси Взамен сметы смета выписка;5743252;09.03.2021;Запрос предложений;26.01.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка лист х х сталь КП с УЗК класс Обязательно к заявке приложить сертификат официального представителя дилера;не указано;09.03.2021;Запрос предложений;26.01.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлы;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Поставка рельс тележковых;не указано;12.03.2021;Запрос предложений;01.12.2020;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер проведение лабораторных исследований;не указано;09.03.2021;Запрос предложений;03.03.2021;Ростовская область Южный ФО Таганрог;Наука исследования образование Научные исследования и разработки;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Поставка манометров по заявкам ТСЦ;не указано;09.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Наука исследования образование Лабораторное оборудование и материалы;;
АКЦИОНЕРНОЕ ОБЩЕСТВО ТАГАНРОГСКИЙ НАУЧНО ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ СВЯЗИ объявляет тендер Оказание услуг по разработке нормативной документации в области охраны атмосферного воздуха;384600;11.03.2021;Запрос предложений;19.02.2021;Ростовская область Южный ФО Таганрог;Наука исследования образование Услуги;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Оказание консультационных услуг;не указано;15.03.2021;Запрос предложений;17.02.2021;Ростовская область Южный ФО Таганрог;Наука исследования образование Услуги;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Поставка термометра по заявке эл цеха;не указано;10.03.2021;Запрос предложений;05.02.2021;Ростовская область Южный ФО Таганрог;Наука исследования образование Лабораторное оборудование и материалы;;
Открытое акционерное общество Таганрогский котлостроительный завод Красный котельщик объявляет тендер Разработка технического проекта деаэратора ДП Т;не указано;16.03.2021;Запрос предложений;19.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Проектные работы геодезия картография инженерные изыскания кадастровые работы;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка окон для ЭЛЦ ТСЦ ХО необходим перемер после окончания торгов Необходимо учесть в цене Монтаж демонтаж обязателен;не указано;09.03.2021;Запрос предложений;19.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Полы окна и двери;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка утеплителя и стеклопластика;не указано;09.03.2021;Запрос предложений;25.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Строительные материалы оборудование и инструменты;;
Открытое акционерное общество Таганрогский котлостроительный завод Красный котельщик объявляет тендер Разработка проектно конструкторской документации на пылеконцентраторы;не указано;10.03.2021;Запрос предложений;25.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Проектные работы геодезия картография инженерные изыскания кадастровые работы;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка строительных материалов для ремонта УИТ каб З у каб для цехов;не указано;09.03.2021;Запрос предложений;25.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Строительные материалы оборудование и инструменты;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер ТПЦ Участок ТПЦ УГПТ Ремонт и гидроизоляция емкостей графитоочистки в пролете М Н ось;950291;12.03.2021;Запрос предложений;25.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Ремонтные и строительные работы;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Проектирование систем теплоснабжения и горячего водоснабжения в цокольном этаже здания АБК ТПЦ участок согласно задания на проектирование Т от г Рабочая документация с ведомостью объемов работ;не указано;10.03.2021;Запрос предложений;26.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Ремонтные и строительные работы;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер ТПЦ Участок ТПЦ Термоотделение Ремонт дымовой трубы по ряду П в осях Отделение термообработки труб ф ПШБ отпуска т час Изоляция дымохода Капитальный ремонт;не указано;09.03.2021;Запрос предложений;26.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Строительные материалы оборудование и инструменты;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка белил цинковых БЦ ОМ;29280;09.03.2021;Запрос предложений;26.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Строительные материалы оборудование и инструменты;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер передача отходов производства и потребления на утилизацию обезвреживание;1476000;09.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Ремонтные и строительные работы;;
Открытое акционерное общество Таганрогский котлостроительный завод Красный котельщик объявляет тендер Замена ворот ЦТО й пролет;не указано;09.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Ремонтные и строительные работы;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Поставка вставок гибких воздуховода по з ТПЦ;не указано;12.03.2021;Запрос предложений;04.03.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Ремонтные и строительные работы;;
ООО ПАЛТЕКС объявляет тендер ШТУКАТУРКА ГИПСОВАЯ ЛИТОКС СТАРТ МН тонны;не указано;12.03.2021;Запрос предложений;05.03.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Строительные материалы оборудование и инструменты;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка инструмента планка кулачок резцедержатель;не указано;10.03.2021;Запрос предложений;04.03.2021;Ростовская область Южный ФО Таганрог;Офис дом Канцелярские принадлежности;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка скотча;не указано;09.03.2021;Запрос предложений;25.02.2021;Ростовская область Южный ФО Таганрог;Офис дом Канцелярские принадлежности;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Пурифайер Заявка ТПЦ ГОТОВЫ РАССМОТРЕТЬ АНАЛОГИ;не указано;12.03.2021;Запрос предложений;20.02.2021;Ростовская область Южный ФО Таганрог;Офис дом Оборудование;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Печь СВЧ и водонагреватели для ЦИЛ Заявки ЦИЛ ГОТОВЫ РАССМОТРЕТЬ АНАЛОГИ;не указано;10.03.2021;Запрос предложений;12.02.2021;Ростовская область Южный ФО Таганрог;Офис дом Бытовая техника;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер закупка нестандартного механического оборудования по чертежам заявка ОКСТиР;не указано;09.03.2021;Запрос предложений;12.02.2021;Ростовская область Южный ФО Таганрог;Офис дом Мебель;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер закупка запчастей по чертежам Сухарь Ф А шт заявка ТПЦ;не указано;08.03.2021;Запрос предложений;24.02.2021;Ростовская область Южный ФО Таганрог;Продовольствие пищевая промышленность Продукты питания;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Излучатель газ ик ГИИВ ТПЦ;не указано;11.03.2021;Запрос предложений;03.03.2021;Ростовская область Южный ФО Таганрог;Топливо и энергетика Газ;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка гелия газообразного высокой чистоты марка Поставка с апреля года по апрель года по заявке ПАО ТАГМЕТ равными партиями по баллона Баллоны на обмен;не указано;09.03.2021;Запрос предложений;25.02.2021;Ростовская область Южный ФО Таганрог;Топливо и энергетика Газ;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Тележка ТПЦ;не указано;15.03.2021;Запрос предложений;04.03.2021;Ростовская область Южный ФО Таганрог;Транспорт Спецтранспорт и оборудование для перевозок;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Поставка автошин КАРАТ;не указано;11.03.2021;Запрос предложений;02.03.2021;Ростовская область Южный ФО Таганрог;Транспорт Запчасти аксессуары услуги автосервиса;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер закупка запчастей по чертежам на зажимные патроны заявка ТПЦ;не указано;15.03.2021;Запрос предложений;26.02.2021;Ростовская область Южный ФО Таганрог;Транспорт Запчасти аксессуары услуги автосервиса;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер закупка пружин тарельчатых по чертежам на зажимные патроны заявка ТПЦ;не указано;15.03.2021;Запрос предложений;26.02.2021;Ростовская область Южный ФО Таганрог;Транспорт Запчасти аксессуары услуги автосервиса;;
АКЦИОНЕРНОЕ ОБЩЕСТВО ТАГАНРОГСКИЙ НАУЧНО ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ СВЯЗИ объявляет тендер Выполнение работ оказание услуг по техническому обслуживанию и ремонту автобуса;350000;11.03.2021;Запрос предложений;26.02.2021;Ростовская область Южный ФО Таганрог;Транспорт Запчасти аксессуары услуги автосервиса;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Запчасти и расходные материалы для компрессора;не указано;10.03.2021;Запрос предложений;25.02.2021;Ростовская область Южный ФО Таганрог;Транспорт Запчасти аксессуары услуги автосервиса;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка растворителя ГОСТ;не указано;10.03.2021;Запрос предложений;05.03.2021;Ростовская область Южный ФО Таганрог;Химия Бытовая химия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка материалов для обезжиривания перед фосфатированием труб и муфт;не указано;15.03.2021;Запрос предложений;04.03.2021;Ростовская область Южный ФО Таганрог;Химия Бытовая химия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка двуокиси углерода Поставка с марта по сентябрь года партиями по заявке АО ТАГМЕТ Обязательно к заявке приложить сертификат официального представителя дилера;не указано;15.03.2021;Запрос предложений;03.03.2021;Ростовская область Южный ФО Таганрог;Химия Химические элементы и соединения;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка химических материалов и лабораторной посуды Обязательно к заявке приложить сертификат официального представителя дилера;не указано;10.03.2021;Запрос предложений;02.03.2021;Ростовская область Южный ФО Таганрог;Химия Химические элементы и соединения;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка обезжиривающего состава;не указано;09.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Химия Бытовая химия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка химических реагентов Поставка партиями с апреля по апрель года по заявке АО ТАГМЕТ Обязательно к заявке приложить сертификат официального представителя дилера;не указано;10.03.2021;Запрос предложений;25.02.2021;Ростовская область Южный ФО Таганрог;Химия Химические элементы и соединения;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка растворителя;не указано;10.03.2021;Запрос предложений;25.02.2021;Ростовская область Южный ФО Таганрог;Химия Бытовая химия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка концентрата минерального галит тип Д сорт помол в МКР по тонне Обязательно к заявке приложить сертификат официального представителя дилера;не указано;09.03.2021;Запрос предложений;15.01.2021;Ростовская область Южный ФО Таганрог;Химия Химические элементы и соединения;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Поставка счетчика воды по заявке ТСЦ л;не указано;10.03.2021;Запрос предложений;05.02.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Поставка хроматографа по заявке;не указано;10.03.2021;Запрос предложений;15.02.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка шкафов распределительных ЩРН;не указано;10.03.2021;Запрос предложений;15.02.2021;Ростовская область Южный ФО Таганрог;Электротехника Электронное оборудование установки;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Токосъемник для ПС Заявка ТСЦ;не указано;10.03.2021;Запрос предложений;20.02.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка электродвигателей з;не указано;12.03.2021;Запрос предложений;24.02.2021;Ростовская область Южный ФО Таганрог;Электротехника Электронное оборудование установки;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Электрооборудование для перепланировки АБК ТПЦ уч Заявка;не указано;12.03.2021;Запрос предложений;26.02.2021;Ростовская область Южный ФО Таганрог;Электротехника Электронное оборудование установки;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Трансивер по з УИТ;не указано;10.03.2021;Запрос предложений;26.02.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер закупка по чертежам рабочее колесо насоса заявка ТПЦ;не указано;15.03.2021;Запрос предложений;26.02.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Контакты и катушки для текущего ремонта ТСЦ Заявки;не указано;10.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка датчиков весоизмерительных по з ЦЛМ;1095;09.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Реле для обеспечения непрерывной фиксации перегрева муфт с целью исключения аварий Заявка ЭЛЦ;не указано;10.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Сервисный блок БПФР ЭЛЦ Заявка;не указано;10.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка ленты электроизоляционной ЛЭ х б;не указано;09.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Кабельно проводниковая продукция;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Вентилятор ТПЦ;не указано;10.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электронное оборудование установки;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка конденсаторов КЭП;не указано;15.03.2021;Запрос предложений;01.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка Вводов Линейных ГКЛП ИВУЕ;не указано;15.03.2021;Запрос предложений;02.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Запчасти к насосу по заявке ТПЦ;не указано;08.03.2021;Запрос предложений;02.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электронное оборудование установки;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Агрегат насосный БГ А по заявке ТПЦ;не указано;09.03.2021;Запрос предложений;03.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электронное оборудование установки;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка светильников по заявке ЭлЦ Техническое задание на проведение энергоэффективной модернизации уличного наружного освещения территории ПАО ТАГМЕТ этап Принимаются заявки только от производителей и их официальных представителей;не указано;12.03.2021;Запрос предложений;04.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка кабеля по заявке УИТ капитальный ремонт г Принимаются заявки только от производителей и их официальных представителей Обязательно наличие сертификатов;не указано;12.03.2021;Запрос предложений;04.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Кабельно проводниковая продукция;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Закупка кабеля по заявке ТПЦ Установка вытяжки дымовых газов от РРС Принимаются заявки только от производителей и их официальных представителей Обязательно наличие сертификата;не указано;12.03.2021;Запрос предложений;04.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Кабельно проводниковая продукция;;
Акционерное общество Таганрогский Металлургический Завод объявляет тендер Поставка указателей напряжения по заявкам эл цеха;не указано;10.03.2021;Запрос предложений;04.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Открытое акционерное общество Таганрогский котлостроительный завод Красный котельщик объявляет тендер Устройство системы нагрева воды в Котельном цехе п к инв при подготовке производства конденсаторов;не указано;12.03.2021;Запрос предложений;05.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электротехнические изделия;;
Оказание услуги комплексного сервисного обеспечения функционирования аппаратно программного комплекса Безопасный город на территории Ростовской области в г Таганроге в соответствии с целями назначениями и требованиями аппаратно программного комплекса Безопасный город;не указано;25.03.2021;Анализ цен;25.02.2021;Ростовская область Южный ФО Таганрог;компьютеры связь Услуги провайдеров хостинг прочие услуги;;
Общество с ограниченной ответственностью Районная сетевая компания объявляет тендер Высоковольтные ПУ РиМ;не указано;10.03.2021;Предложение делать оферты;02.03.2021;Ростовская область Южный ФО Таганрог;Электротехника Электронное оборудование установки;;
Поставка бутиллировнной питьевой воды л и стаканов;53200;11.03.2021;Малая закупка;06.03.2021;Ростовская область Южный ФО Таганрог;Легкая промышленность Хозяйственные изделия;;
Одежда для воспитанников;6430;09.03.2021;Малая закупка;05.03.2021;Ростовская область Южный ФО Таганрог;Легкая промышленность Одежда и обувь;;
Обувь для воспитанников;83573;09.03.2021;Малая закупка;05.03.2021;Ростовская область Южный ФО Таганрог;Легкая промышленность Одежда и обувь;;
Постельные принадлежности подушка полотенца;39800;26.03.2021;Малая закупка;19.02.2021;Ростовская область Южный ФО Таганрог;Легкая промышленность Мягкий инвентарь и постельные принадлежности;;
Бахилы;8600;09.03.2021;Малая закупка;04.03.2021;Ростовская область Южный ФО Таганрог;Медицина фармакология Лекарственные препараты витамины расходные материалы;;
Фамотидин лиофилизат д приготовления р ра для в в мг р ль мл;15886;12.03.2021;Малая закупка;03.03.2021;Ростовская область Южный ФО Таганрог;Медицина фармакология Лекарственные препараты витамины расходные материалы;;
Оказание услуг по проведению периодического медосмотра;не указано;09.03.2021;Малая закупка;01.03.2021;Ростовская область Южный ФО Таганрог;Медицина фармакология Медицинское оборудование обслуживание исследования;;
Оказание услуг по программе профессионального обучения по профессии Парикмахер;24000;18.03.2021;Малая закупка;03.03.2021;Ростовская область Южный ФО Таганрог;Наука исследования образование Услуги;;
Поставка посудомоечной машины или эквивалент;40000;08.03.2021;Малая закупка;02.03.2021;Ростовская область Южный ФО Таганрог;Офис дом Бытовая техника;;
ТД АМРИТА ГРУПП объявляет тендер Оцинкованный рулон;не указано;15.03.2021;Частное объявление;05.03.2021;Ростовская область Южный ФО Таганрог;Легкая промышленность Хозяйственные изделия;;
ТД АМРИТА ГРУПП объявляет тендер Оцинкованный рулон;не указано;13.03.2021;Частное объявление;03.03.2021;Ростовская область Южный ФО Таганрог;Легкая промышленность Хозяйственные изделия;;
ТД АМРИТА ГРУПП объявляет тендер Оцинкованный рулон;не указано;11.03.2021;Частное объявление;01.03.2021;Ростовская область Южный ФО Таганрог;Легкая промышленность Хозяйственные изделия;;
ТД АМРИТА ГРУПП объявляет тендер Штрипс;не указано;15.03.2021;Частное объявление;05.03.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
ТД АМРИТА ГРУПП объявляет тендер Балка двутавр;не указано;15.03.2021;Частное объявление;05.03.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
ТД АМРИТА ГРУПП объявляет тендер Штрипс;не указано;13.03.2021;Частное объявление;03.03.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
ТД АМРИТА ГРУПП объявляет тендер Балка двутавр;не указано;13.03.2021;Частное объявление;03.03.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
ТД АМРИТА ГРУПП объявляет тендер Штрипс;не указано;11.03.2021;Частное объявление;01.03.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
ТД АМРИТА ГРУПП объявляет тендер Балка двутавр;не указано;11.03.2021;Частное объявление;01.03.2021;Ростовская область Южный ФО Таганрог;Металлы металлоизделия Металлоизделия и металлоконструкции;;
ТД АМРИТА ГРУПП объявляет тендер Штрипс;не указано;07.03.2021;Частное объявление;25.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Строительные материалы оборудование и инструменты;;
Ассоциация МСОПАУ Ассоциация Московская саморегулируемая организация профессиональных арбитражных управляющих объявляет тендер Продажа имущества должника Дополнительная информация о предмете торгов звонить с до по московскому времени;2448900;03.05.2021;Публичное предложение;26.06.2020;Ростовская область Южный ФО Таганрог;Бизнес финансы страхование маркетинг и реклама Банковское дело;;
Союз СРО ГАУ Союз Саморегулируемая организация Гильдия арбитражных управляющих объявляет тендер Продажа имущества должника Полуприцеп бортовой с платформой ШМИТЦ КАРГОБУЛЛ г в гос регистр знак СВ Полуприцеп бортовой с платформой ШМИТЦ КАРГОБУЛЛ г в гос регистр знак СВ;1071000;10.03.2021;Публичное предложение;12.01.2021;Ростовская область Южный ФО Таганрог;Машиностроение;;
Ассоциация Саморегулируемая организация арбитражных управляющих Меркурий объявляет тендер Продажа имущества должника Жилой дом назначение жилое этажность общей площадью кв м расположенный по адресу Ростовская обл Неклиновский район с Ивановка ул Мира с кадастровым номером Нежилое здание сарай этажность общая площадь кв м расположенный по адресу Россия Ростовская обл Неклиновский район с Ивановка ул Мира с кадастровым номером Земельный участок категория земель Земли населенных пунктов разрешенное использование Земли под домами индивидуальной жилой застройки площадь кв м расположенный по адресу Россия Ростовская обл Неклиновский район с Ивановка ул Мира с кадастровым номером Залог ПАО Сбербанк;236811;13.04.2021;Публичное предложение;13.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Недвижимость;;
Реализация имущества должника Чендеш И М Лот Лот;585000;12.03.2021;Публичное предложение;04.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Недвижимость;;
Реализация имущества должника Чендеш И М Лот Лот;540000;12.03.2021;Публичное предложение;04.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Недвижимость;;
Ассоциация Межрегиональная саморегулируемая организация арбитражных управляющих объявляет тендер Продажа имущества должника Нежилое помещение общей площадью кв м расположенное по адресу Ростовская обл г Таганрог ул Заводская д кадастровый номер правообладатель МУП ЖКХ Северное на праве хозяйственного ведения Нежилое помещение Детский клуб Умелец литер п А комнаты а общей площадью кв м вход в подвал общей площадью кв м Литер а Сведения об имуществе осмотр имущества можно получить отправив запрос на и по тел и по адресу г Таганрог ул Бакинская А в рабочие дни с до а также на ЭТП в любое время;1093500;19.03.2021;Публичное предложение;03.02.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура Недвижимость;;
Ассоциация МСОПАУ Ассоциация Московская саморегулируемая организация профессиональных арбитражных управляющих объявляет тендер Продажа имущества должника Дополнительная информация о предмете торгов звонить с до по московскому времени;180000;23.03.2021;Публичное предложение;20.01.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура;;
Ассоциация МСОПАУ Ассоциация Московская саморегулируемая организация профессиональных арбитражных управляющих объявляет тендер Продажа имущества должника Дополнительная информация о предмете торгов звонить с до по московскому времени;887040;30.03.2021;Публичное предложение;20.01.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура;;
Ассоциация МСОПАУ Ассоциация Московская саморегулируемая организация профессиональных арбитражных управляющих объявляет тендер Продажа имущества должника Дополнительная информация о предмете торгов звонить с до по московскому времени;62550000;09.03.2021;Публичное предложение;20.01.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура;;
Союз СРО АУ СЗ Союз Саморегулируемая организация арбитражных управляющих Северо Запада объявляет тендер Продажа имущества должника Имущество принадлежащее ООО Компания Три Богатыря на праве собственности являющееся предметом залога ПАО Сбербанк России помещение назначение нежилое кад номер площадь кв м адрес Ростовская область г Таганрог ул Поляковское Шоссе д доля в праве общей долевой собственности на земельный участок категория земли населенных пунктов вид разрешенного использования в производственных целях кад номер площадь кв м вид права общая долевая собственность адрес Ростовская область г Таганрог ул Поляковское Шоссе;6068228;13.03.2021;Публичное предложение;13.01.2021;Ростовская область Южный ФО Таганрог;Строительство недвижимость и архитектура;;
Союз СРО ГАУ Союз Саморегулируемая организация Гильдия арбитражных управляющих объявляет тендер Продажа имущества должника Полуприцеп ФЛИГЛ г в гос регистр знак СВ Полуприцеп ФЛИГЛ г в гос регистр знак СВ;900000;10.03.2021;Публичное предложение;12.01.2021;Ростовская область Южный ФО Таганрог;Транспорт;;
АО БЕТА ИР объявляет тендер Поставка офисной мебели в ассортименте;282462;11.03.2021;Запрос цен;02.03.2021;Ростовская область Южный ФО Таганрог;Офис дом Мебель;;
